formula,band_gap,e_above_hull,Z_mean,Z_std,Z_range,EN_mean,EN_std,EN_range,EN_max,EN_min,Radius_mean,Radius_std,Radius_range,Mass_mean,Mass_std,IE_mean,IE_std,N_elements,n_alkali,n_alkaline_earth,n_transition,n_halogen,n_chalcogen,metal_ratio,EN_diff_max,A_site_count,B_site_count,X_site_count,A_to_B_ratio,X_to_B_ratio,tolerance_factor_approx
Cs2MnCl6,1.342299999999999,0.0,26.333333333333332,15.520595635763753,38.0,2.4544444444444444,1.019020347753568,2.37,3.16,0.79,1.4,0.6531972647421808,1.6,59.27410542222222,39.81432205942707,10.33640527276222,3.8438333396164457,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,2.0,1.0,6.0,2.0,6.0,1.0606601717798214
Cs2NaBiBr6,3.177499999999999,0.002188846000002,41.4,18.084247288731707,72.0,2.229,0.9528215992514024,2.17,2.96,0.79,1.55,0.568330889535313,1.4500000000000002,97.72050730800001,47.2694141870462,9.109526441486,3.4260148778217134,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.8613846243545215
Cs2NaBiCl6,3.7126,0.0,30.599999999999998,23.303218661807215,72.0,2.349,1.045422880943401,2.37,3.16,0.79,1.46,0.6327716807822551,1.6,71.049907308,60.489381989271585,9.801820241485999,3.9750986439001794,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.8702852691526739
Cs2NaBiI6,2.107399999999999,0.025544727000002,52.199999999999996,16.32666530556684,72.0,2.0490000000000004,0.8162775263352532,1.87,2.66,0.79,1.7000000000000002,0.46690470119715016,1.2000000000000002,125.920789308,41.94886244176615,8.291996441485999,2.7859436944187923,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.8485281374238569
Cs2NaCrCl6,1.3532,0.0072841995000000005,24.7,15.42757271899893,44.0,2.3129999999999997,1.062196309539814,2.37,3.16,0.79,1.44,0.63118935352238,1.6,55.351477308,39.32362273298796,9.749919641485999,4.010841268249296,4.0,2.0,0.0,1.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.9428090415820635
Cs2NaGaBr6,1.6072000000000002,0.076300240749998,36.2,11.737120600896969,44.0,2.208,0.9594873631267896,2.17,2.96,0.79,1.52,0.5728001396647875,1.4500000000000002,83.79476730799999,29.68132329262865,8.980905041486,3.515065102824479,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.9668602926428302
Cs2NaGaCl6,2.834699999999999,0.054894559749999,25.4,15.538339679644025,44.0,2.328,1.0538956305061713,2.37,3.16,0.79,1.4300000000000002,0.6325345840347388,1.6,57.124167308,39.53141896986534,9.673198841485998,4.074015409680039,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.9838007390421531
Cs2NaInBr6,1.8935,0.0,38.0,12.173742234826562,44.0,2.205,0.9607731261853654,2.17,2.96,0.79,1.545,0.5680889014934195,1.4500000000000002,88.304267308,30.61189303686867,8.959610411486,3.533659306674405,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.8773361914721978
Cs2NaInCl6,2.9903999999999993,0.0,27.2,17.051686133634995,44.0,2.325,1.0554075042371074,2.37,3.16,0.79,1.455,0.6318425436768246,1.6,61.633667308,43.120555076090774,9.651904211485999,4.093672099412357,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.8873496861948832
Cs2NaInI6,0.6998000000000001,0.045271320749997006,48.8,12.69488085804668,44.0,2.0250000000000004,0.8202956783989539,1.87,2.66,0.79,1.695,0.4682146943443788,1.2000000000000002,116.504549308,31.519498483188826,8.142080411485999,2.8749836029186207,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.8629099702615494
Cs2NaLaBr6,3.8470999999999993,0.006555198000003,38.8,13.098091464026353,46.0,2.137,1.0111879152758898,2.17,2.96,0.79,1.585,0.5809690181068179,1.4500000000000002,90.713014308,33.42209302919378,8.938664841486,3.552974501054684,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.7641315216048175
Cs2NaSbBr6,2.556,0.013583240500001,38.2,12.367699866992245,44.0,2.232,0.9522058600953892,2.17,2.96,0.79,1.5350000000000001,0.568792580823625,1.4500000000000002,88.998467308,31.276778678921865,9.241813741486,3.3782377769741663,4.0,2.0,0.0,0.0,1.0,0.0,0.5,2.17,3.0,1.0,6.0,3.0,6.0,0.9110798911442055
Cs2NaSbCl6,2.8096,0.0020347419999990003,27.4,17.315888657530692,44.0,2.352,1.044517113311218,2.37,3.16,0.79,1.445,0.6310507111159926,1.6,62.32786730800001,44.01773074954854,9.934107541486,3.9106468017757874,4.0,2.0,0.0,0.0,1.0,0.0,0.5,2.37,3.0,1.0,6.0,3.0,6.0,0.9235680407334498
Cs2NaSbI6,1.8895,0.029831639000000004,49.0,12.712198865656562,44.0,2.052,0.8162205584276838,1.87,2.66,0.79,1.685,0.47225522760473504,1.2000000000000002,117.198749308,31.551139477561115,8.424283741486,2.766350027731389,4.0,2.0,0.0,0.0,1.0,0.0,0.5,1.87,3.0,1.0,6.0,3.0,6.0,0.8931875130777442
Cs2NaTlBr6,1.0093,0.01961205425,41.2,17.628386199536248,70.0,2.189,0.9690144477767089,2.17,2.96,0.79,1.58,0.5780138406647372,1.4500000000000002,97.26079730800001,46.19529138997335,8.991803571486,3.5059608523639367,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.7766582678606341
Cs2NaTlCl6,1.9178000000000002,0.0,30.4,22.85694642772739,70.0,2.309,1.064720151025611,2.37,3.16,0.79,1.4900000000000002,0.6456779382943172,1.6,70.590197308,59.44788708953443,9.684097371485999,4.064306879411075,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.7802557585506732
Cs2NaYI6,3.1517,0.0,47.8,13.029197979921864,44.0,1.969,0.853550818639406,1.87,2.66,0.79,1.7200000000000002,0.4664761515876241,1.2000000000000002,113.913334308,32.59829389627663,8.185170841486,2.8423974743005385,4.0,2.0,0.0,1.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.7954951288348658
Cs2NdAgBr6,3.3798,0.0,42.7,9.879777325425913,25.0,2.241,0.9285197897729481,2.17,2.96,0.79,1.5550000000000002,0.5707232253903813,1.4500000000000002,99.73451038,25.704457032474252,9.177190545486,3.3680606803619804,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9642365197998375
Cs2NdAgCl6,3.8207,0.0,31.9,18.484858668650947,43.0,2.3609999999999998,1.0219143799751524,2.37,3.16,0.79,1.465,0.6356296091278317,1.6,73.06391038000001,46.82644837969212,9.869484345485999,3.913307699749435,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2NdAgI6,2.5429,0.005714765250002,53.5,3.008321791298265,13.0,2.061,0.7905118594935816,1.87,2.66,0.79,1.705,0.46821469434437885,1.2000000000000002,127.93479238,8.511036643528014,8.359660545486,2.7346612115402418,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.9428090415820632
Cs2NdAuCl6,2.2148,0.101673728000002,35.099999999999994,23.03236852779149,62.0,2.4219999999999997,1.0125295057429191,2.37,3.16,0.79,1.44,0.634744042902334,1.6,81.97374728000001,59.39178476848891,10.034416345486,3.8473808626870847,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2NdCuBr6,2.2431,0.025492302749998003,40.9,10.549407566304376,31.0,2.238,0.9295676414333709,2.17,2.96,0.79,1.53,0.5736723803705387,1.4500000000000002,95.30229038,27.666219020220346,9.192205145486,3.361217970650392,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,1.0606601717798212
Cs2NdCuI6,1.7889,0.049070202250002005,51.699999999999996,7.849203781276163,31.0,2.0580000000000003,0.7910600482896353,1.87,2.66,0.79,1.6800000000000002,0.47968739820845835,1.25,123.50257238,20.666833721207606,8.374675145486,2.730727964005473,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,1.0285189544531599
Cs2Pd(IBr2)2,0.7401,0.0015872466666650002,44.666666666666664,8.993825042154693,20.0,2.326666666666666,0.8541012170046879,2.17,2.96,0.79,1.5555555555555554,0.5688411438297869,1.4500000000000002,105.07287153333334,23.66019999705294,9.364712272762223,3.1139375326485284,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.17,2.0,1.0,6.0,2.0,6.0,1.0243135615319146
Cs2Pd(IBr2)2,0.723599999999999,0.0,44.666666666666664,8.993825042154693,20.0,2.326666666666666,0.8541012170046879,2.17,2.96,0.79,1.5555555555555554,0.5688411438297869,1.4500000000000002,105.07287153333334,23.66019999705294,9.364712272762223,3.1139375326485284,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.17,2.0,1.0,6.0,2.0,6.0,1.0243135615319146
Cs2Pd(ICl2)2,0.9218000000000001,0.0,36.666666666666664,17.76388345929897,38.0,2.4155555555555557,0.9230157228841543,2.37,3.16,0.79,1.4888888888888887,0.6190394789859609,1.6,85.31687153333334,45.19017521459294,9.877522494984444,3.540786573877928,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.37,2.0,1.0,6.0,2.0,6.0,1.0334637571188001
Cs2PdBr6,0.756,0.0,40.666666666666664,8.379870059984357,20.0,2.393333333333333,0.8885318727478991,2.17,2.96,0.79,1.5,0.5930148958219066,1.4500000000000002,94.62832264444444,22.03571587465508,9.66750116165111,3.2673353064337216,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,2.0,1.0,6.0,2.0,6.0,1.0398629135096287
Cs2PdCl4,1.839,0.0,32.0,17.54178684496781,38.0,2.3457142857142856,1.0360620105939211,2.37,3.16,0.79,1.5142857142857142,0.6998542122237652,1.6,73.43470054285714,44.61263244987376,9.713597493551427,3.9997870794009796,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,2.0,1.0,4.0,2.0,4.0,1.0606601717798214
Cs2PdCl4,1.851999999999999,0.00023347928571300003,32.0,17.54178684496781,38.0,2.3457142857142856,1.0360620105939211,2.37,3.16,0.79,1.5142857142857142,0.6998542122237652,1.6,73.43470054285714,44.61263244987376,9.713597493551427,3.9997870794009796,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,4.0,2.0,8.0,2.0,4.0,1.0606601717798214
Cs2PdCl6,1.3617,0.0,28.666666666666664,16.679994670929073,38.0,2.5266666666666664,0.9744172047377289,2.37,3.16,0.79,1.4,0.6531972647421808,1.6,64.99432264444445,42.39505757278151,10.436716494984443,3.7779986045841167,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,2.0,1.0,6.0,2.0,6.0,1.0606601717798214
Cs2PdI6,0.6286,0.011940146388887001,52.66666666666666,2.494438257849294,9.0,2.1933333333333334,0.7634279417353168,1.87,2.66,0.79,1.6666666666666665,0.4988876515698589,1.2000000000000002,125.96196931111112,7.330623065622662,8.759134494984444,2.6811889517465053,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,2.0,1.0,6.0,2.0,6.0,1.0101525445522106
Cs2PrAgCl6,3.825999999999999,0.0072774982500040004,31.799999999999997,18.334666618185345,42.0,2.36,1.0231128969962213,2.37,3.16,0.79,1.465,0.6356296091278317,1.6,72.73047538,46.327641266571156,9.864004345485998,3.919421255101924,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2PrAgI6,2.5343,0.006615451750001,53.39999999999999,2.8000000000000003,12.0,2.06,0.7916817542421956,1.87,2.66,0.79,1.705,0.46821469434437885,1.2000000000000002,127.60135738,7.909713477424592,8.354180545485999,2.740385026794824,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.9428090415820632
Cs2PrAuCl6,1.874499999999999,0.11645928264583301,35.0,22.92596780945136,62.0,2.421,1.013799289800501,2.37,3.16,0.79,1.44,0.634744042902334,1.6,81.64031228,59.049639104639326,10.028936345485999,3.8538335432809423,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2PrCuBr6,2.1974,0.026963824749998002,40.8,10.371113729971338,30.0,2.237,0.9307529210268426,2.17,2.96,0.79,1.53,0.5736723803705387,1.4500000000000002,94.96885538000001,27.088445153119032,9.186725145486001,3.367231665362166,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,1.0606601717798212
Cs2PrCuCl6,2.3465,0.053705669645831004,29.999999999999996,17.623847480048163,42.0,2.3569999999999998,1.0244125145662757,2.37,3.16,0.79,1.44,0.634744042902334,1.6,68.29825538,44.85058818844178,9.879018945486,3.9109068009356234,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2PrCuI6,1.776399999999999,0.049342759749998,51.599999999999994,7.748548251124207,30.0,2.057,0.7922253467290731,1.87,2.66,0.79,1.6800000000000002,0.47968739820845835,1.25,123.16913738,20.35406898033215,8.369195145486,2.7364900742732474,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,1.0285189544531599
Cs2PtBr6,1.4417,0.0,44.222222222222214,14.466649598897595,43.0,2.402222222222222,0.8869520565494415,2.17,2.96,0.79,1.4944444444444445,0.5941588098800057,1.4500000000000002,104.4798782,38.65657354377118,9.736611272762222,3.244959975815502,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,2.0,1.0,6.0,2.0,6.0,1.0606601717798212
Cs2PtC4(IN2)2,1.4987,0.19174873153846603,26.615384615384613,26.140267968547217,72.0,2.4261538461538463,0.7365881686380218,2.25,3.04,0.79,1.1346153846153846,0.6893097482221493,1.9500000000000002,62.982572600000005,65.27356322425625,10.832833342681539,3.4599886124493904,5.0,1.0,0.0,1.0,1.0,0.0,0.4,2.25,4.0,2.0,4.0,2.0,2.0,1.0285189544531599
Cs2PtCl4,2.1483,0.0071316714285670005,36.57142857142857,23.687592550031894,61.0,2.3571428571428568,1.0348321366387925,2.37,3.16,0.79,1.5071428571428571,0.7012379723585647,1.6,86.10098625714285,61.55077734256432,9.802453350694286,3.975047515261689,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,4.0,2.0,8.0,2.0,4.0,1.083227409477264
Cs2PtCl4,2.0642,0.007343303571424001,36.57142857142857,23.687592550031894,61.0,2.3571428571428568,1.0348321366387925,2.37,3.16,0.79,1.5071428571428571,0.7012379723585647,1.6,86.10098625714285,61.55077734256432,9.802453350694286,3.975047515261689,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,4.0,2.0,8.0,2.0,4.0,1.083227409477264
Cs2PtCl6,2.1146,0.0,32.222222222222214,22.419127635807268,61.0,2.5355555555555553,0.9717579844009071,2.37,3.16,0.79,1.3944444444444444,0.6533862412439625,1.6,74.8458782,58.22354167604879,10.505826606095555,3.744494302560182,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2PtI6,0.655099999999999,0.0,56.222222222222214,7.742778395637487,25.0,2.2022222222222223,0.7639193933303258,1.87,2.66,0.79,1.661111111111111,0.5020943790086668,1.25,135.81352486666668,21.098000302802955,8.828244606095556,2.6774267641654834,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,2.0,1.0,6.0,2.0,6.0,1.0285189544531599
Cs2RbBiBr6,3.4129,0.027001028625000003,44.0,15.15915564930976,48.0,2.218,0.9682644266934524,2.17,2.96,0.79,1.605,0.6145933615001061,1.4500000000000002,103.96831038,40.643659251802454,9.013331555486001,3.547496711537492,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.9320953024731762
Cs2RbBiI6,2.7905,0.050990795000002004,54.8,10.637668917577761,46.0,2.0380000000000003,0.8318749906085651,1.87,2.66,0.79,1.755,0.506186724440695,1.2000000000000002,132.16859238,28.71997498130158,8.195801555486,2.9071210558699225,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.9133462590326238
Cs2RbGaBr6,2.1399,0.08866914474999801,38.8,8.219489035213806,24.0,2.197,0.9745876050925334,2.17,2.96,0.79,1.575,0.6213895718468407,1.4500000000000002,90.04257038,21.737088914925785,8.884710155486001,3.630164212620103,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,1.0462294211433611
Cs2RbGaCl6,3.4534000000000002,0.06306478074999701,28.0,15.079787796915447,38.0,2.317,1.068897095140594,2.37,3.16,0.79,1.4849999999999999,0.6841235268575405,1.6,63.37197038000001,38.568361140824294,9.577003955486,4.189654083351357,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,1.0683461150535882
Cs2RbGaI6,0.9753000000000001,0.084377234749999,49.599999999999994,7.952358140828418,24.0,2.0170000000000003,0.834710129326343,1.87,2.66,0.79,1.725,0.5230917701512805,1.3,118.24285238,20.756939807271955,8.067180155486,2.972273274686678,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,1.0148291767029154
Cs2RbInBr6,2.496299999999999,0.014949250499999001,40.6,8.284926070883191,20.0,2.194,0.9758196554691857,2.17,2.96,0.79,1.6,0.614817045957576,1.4500000000000002,94.55207038,21.731524140937964,8.863415525486001,3.647610280735783,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.9493563265930498
Cs2RbInCl6,3.6668000000000003,0.003407339499999,29.8,16.351146748775758,38.0,2.314,1.0703569498069325,2.37,3.16,0.79,1.51,0.6814690014960328,1.6,67.88147038000001,41.567038979001445,9.555709325486,4.208283993307597,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.963606299852256
Cs2RbInI6,1.3972,0.06547766175,51.4,5.043808085167397,18.0,2.0140000000000002,0.8355022441621567,1.87,2.66,0.79,1.75,0.5079370039680119,1.2000000000000002,122.75235237999999,13.276683087183,8.045885525486,2.9877347558360183,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.9288267041009733
Cs2RbSbBr6,2.8409999999999993,0.038009861500006,40.8,8.506468127254696,20.0,2.221,0.9676926164852142,2.17,2.96,0.79,1.5899999999999999,0.6163602842493991,1.4500000000000002,95.24627038,22.46627652577475,9.145618855486,3.5050101535622464,4.0,2.0,0.0,0.0,1.0,0.0,0.5,2.17,3.0,1.0,6.0,3.0,6.0,0.9858700314620135
Cs2RbSbCl6,3.4707,0.025257205,30.0,16.595180023127195,38.0,2.341,1.0599004670250882,2.37,3.16,0.79,1.5,0.6815423684555496,1.6,68.57567038,42.39484202077222,9.837912655485999,4.037196348132858,4.0,2.0,0.0,0.0,1.0,0.0,0.5,2.37,3.0,1.0,6.0,3.0,6.0,1.0029371692339806
Cs2RbSbI6,2.3768000000000002,0.055579060000001006,51.599999999999994,4.983974317750845,18.0,2.0410000000000004,0.8318587620503857,1.87,2.66,0.79,1.74,0.5127377497317709,1.2000000000000002,123.44655238,13.022729426395188,8.328088855486,2.892751936206314,4.0,2.0,0.0,0.0,1.0,0.0,0.5,1.87,3.0,1.0,6.0,3.0,6.0,0.9614171147711831
Cs2RbTlBr6,1.5132999999999992,0.040737424249999,43.8,14.647866738880444,46.0,2.178,0.9837560673256354,2.17,2.96,0.79,1.635,0.6209065952299107,1.4500000000000002,103.50860038,39.46211881659558,8.895608685486,3.6216388275894604,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.17,3.0,1.0,6.0,3.0,6.0,0.8404137973118802
Cs2RbTlCl6,2.468899999999999,0.017584059499998,33.0,21.963606261267753,64.0,2.298,1.0793775984334677,2.37,3.16,0.79,1.545,0.6915381406690452,1.6,76.83800038000001,57.36349420602586,9.587902485486,4.180464920982151,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.8473089878011216
Cs2RbTlI6,0.6116,0.10145062475000001,54.599999999999994,10.11137972781163,44.0,1.9980000000000002,0.841341785483165,1.87,2.66,0.79,1.7850000000000001,0.5050000000000001,1.2000000000000002,131.70888238,27.497575353501773,8.078078685486,2.9648615071861784,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.830314780938749
Cs2RbYI6,3.3296,0.014399954000000001,50.4,6.26418390534633,18.0,1.9580000000000002,0.867465273080139,1.87,2.66,0.79,1.775,0.5036119537898203,1.2000000000000002,120.16113738,16.66790617288805,8.088975955486,2.9577934028753163,4.0,2.0,0.0,1.0,1.0,0.0,0.75,1.87,3.0,1.0,6.0,3.0,6.0,0.8562621178430847
Cs2SbAuCl6,0.40389999999999904,0.08717430999999701,34.2,22.20270253820467,62.0,2.513,0.9308173827341215,2.37,3.16,0.79,1.4,0.6200806399170998,1.6,79.72554728000001,57.38371507332288,10.342755245486,3.5884729965030195,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.37,2.0,2.0,6.0,1.0,3.0,1.0606601717798214
Cs2ScAgBr6,2.8546,0.022731832812501,38.8,9.977975746613138,34.0,2.263,0.904467246504814,2.17,2.96,0.79,1.53,0.562672195865408,1.4500000000000002,89.80590158000001,25.770519192503105,9.280839545486,3.2685515121703754,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9642365197998375
Cs2ScAgCl6,3.3916,0.0,28.0,16.105899540230592,38.0,2.383,0.9974672926968583,2.37,3.16,0.79,1.44,0.6248199740725324,1.6,63.135301580000004,40.82294585463262,9.973133345486,3.809207565081831,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2ScAgI6,2.0571,0.0,49.599999999999994,9.759098319004682,34.0,2.083,0.7672945979218153,1.87,2.66,0.79,1.6800000000000002,0.4664761515876241,1.2000000000000002,118.00618358,25.215420458911556,8.463309545486,2.6433767262638876,4.0,1.0,0.0,2.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.9428090415820632
Cs2ScAuBr6,1.7173,0.10611328074999901,42.0,15.626899884494046,58.0,2.324,0.9005131870217115,2.17,2.96,0.79,1.505,0.5645573487255303,1.4500000000000002,98.71573848,41.23652104185367,9.445771545486,3.2196217271088003,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,1.0606601717798212
Cs2ScAuCl6,2.0233,0.106712485999988,31.2,21.75224126383302,62.0,2.444,0.9864907500833446,2.37,3.16,0.79,1.415,0.6229165273132509,1.6,72.04513848,56.37468677061201,10.138065345486,3.7368749711213596,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2ScAuI6,1.0839,0.048978814999998004,52.8,13.067516979135707,58.0,2.144,0.776893815138208,1.87,2.66,0.79,1.655,0.47668123520860356,1.25,126.91602048,34.19983349076065,8.628241545486,2.6343214137294244,4.0,1.0,0.0,2.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,1.0285189544531599
Cs2ScCuCl6,1.9388,0.05224966400000101,26.2,14.837789592793127,38.0,2.38,0.9988693608275309,2.37,3.16,0.79,1.415,0.6229165273132509,1.6,58.70308158,38.03658740391522,9.988147945485998,3.8000150325978486,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2ScInBr6,2.1681,0.012975812999999002,39.0,10.158740079360236,34.0,2.248,0.9110850673784529,2.17,2.96,0.79,1.525,0.5622499444197394,1.4500000000000002,90.50088158,26.33576478036349,9.101851715486,3.403228771694498,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9820927516479826
Cs2ScInCl6,2.804299999999999,0.005675699312501,28.2,16.351146748775758,38.0,2.368,1.0052641443919106,2.37,3.16,0.79,1.435,0.6237186865887537,1.6,63.830281580000005,41.62975885759764,9.794145515485999,3.956819895904229,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9982683969692436
Cs2ScInI6,1.9467999999999992,0.0,49.8,9.724196624914574,34.0,2.068,0.771593157045862,1.87,2.66,0.79,1.675,0.46757352363024157,1.2000000000000002,118.70116358,25.021451038387816,8.284321715486,2.7555982581667777,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.958788855846166
Cs2ScTlBr6,3.1371,0.016601484499998,42.2,16.104657711357916,60.0,2.232,0.9205194185893092,2.17,2.96,0.79,1.56,0.5734980383575868,1.4500000000000002,99.45741158000001,43.02489249979945,9.134044875486001,3.3731025897583526,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.869393583426083
Cs2ScTlCl6,3.5792,0.005701698499997,31.4,22.195495038408133,64.0,2.352,1.015714526823359,2.37,3.16,0.79,1.4700000000000002,0.6388270501473775,1.6,72.78681158,58.03755464033952,9.826338675486,3.9252648887722215,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.8777877283695074
Cs2ScTlI6,2.4146,0.0,53.0,13.475904422338415,60.0,2.052,0.7790224643744236,1.87,2.66,0.79,1.71,0.4700000000000001,1.2000000000000002,127.65769358,35.75595805787035,8.316514875486,2.727968936250309,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.8570991287109667
Cs2SmAuCl6,2.23,0.092213857749999,35.3,23.25532197154019,62.0,2.425,1.0087640953166406,2.37,3.16,0.79,1.44,0.634744042902334,1.6,82.58554728000001,60.05784066360281,10.046287345486,3.8336073384562073,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2SmCuCl6,2.5700000000000003,0.026521445250002003,30.3,18.133118871280804,45.0,2.3609999999999998,1.0196808324176738,2.37,3.16,0.79,1.44,0.634744042902334,1.6,69.24349038000001,46.44224764095177,9.896369945485999,3.891645755380011,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2SnBr6,1.438899999999999,0.0,41.111111111111114,8.748897637790902,20.0,2.3666666666666663,0.8974903280196889,2.17,2.96,0.79,1.5055555555555555,0.5922858002145607,1.4500000000000002,95.99387819999998,23.080188278161643,9.557176606095556,3.3266291479956247,3.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.17,2.0,1.0,6.0,2.0,6.0,1.0198655497882898
